,Years,Timesteps,Region,Carrier,Value
3545,Y23,18,reg1,Transport_sector_energy,0.0
3546,Y23,19,reg1,Transport_sector_energy,0.0
3547,Y23,20,reg1,Transport_sector_energy,0.0
3548,Y23,21,reg1,Transport_sector_energy,0.0
3549,Y23,22,reg1,Transport_sector_energy,0.0
3550,Y23,23,reg1,Transport_sector_energy,0.0
3551,Y23,24,reg1,Transport_sector_energy,0.0
3552,Y24,1,reg1,Transport_sector_energy,0.0
3553,Y24,2,reg1,Transport_sector_energy,0.0
3554,Y24,3,reg1,Transport_sector_energy,0.0
3555,Y24,4,reg1,Transport_sector_energy,0.0
3556,Y24,5,reg1,Transport_sector_energy,0.0
3557,Y24,6,reg1,Transport_sector_energy,0.0
3558,Y24,7,reg1,Transport_sector_energy,0.0
3559,Y24,8,reg1,Transport_sector_energy,0.0
3560,Y24,9,reg1,Transport_sector_energy,0.0
3561,Y24,10,reg1,Transport_sector_energy,0.0
3562,Y24,11,reg1,Transport_sector_energy,0.0
3563,Y24,12,reg1,Transport_sector_energy,0.0
3564,Y24,13,reg1,Transport_sector_energy,0.0
3565,Y24,14,reg1,Transport_sector_energy,0.0
3566,Y24,15,reg1,Transport_sector_energy,0.0
3567,Y24,16,reg1,Transport_sector_energy,0.0
3568,Y24,17,reg1,Transport_sector_energy,0.0
3569,Y24,18,reg1,Transport_sector_energy,0.0
3570,Y24,19,reg1,Transport_sector_energy,0.0
3571,Y24,20,reg1,Transport_sector_energy,0.0
3572,Y24,21,reg1,Transport_sector_energy,0.0
3573,Y24,22,reg1,Transport_sector_energy,0.0
3574,Y24,23,reg1,Transport_sector_energy,0.0
3575,Y24,24,reg1,Transport_sector_energy,0.0
3576,Y25,1,reg1,Transport_sector_energy,0.0
3577,Y25,2,reg1,Transport_sector_energy,0.0
3578,Y25,3,reg1,Transport_sector_energy,0.0
3579,Y25,4,reg1,Transport_sector_energy,0.0
3580,Y25,5,reg1,Transport_sector_energy,0.0
3581,Y25,6,reg1,Transport_sector_energy,0.0
3582,Y25,7,reg1,Transport_sector_energy,0.0
3583,Y25,8,reg1,Transport_sector_energy,0.0
3584,Y25,9,reg1,Transport_sector_energy,0.0
3585,Y25,10,reg1,Transport_sector_energy,0.0
3586,Y25,11,reg1,Transport_sector_energy,0.0
3587,Y25,12,reg1,Transport_sector_energy,0.0
3588,Y25,13,reg1,Transport_sector_energy,0.0
3589,Y25,14,reg1,Transport_sector_energy,0.0
3590,Y25,15,reg1,Transport_sector_energy,0.0
3591,Y25,16,reg1,Transport_sector_energy,0.0
3592,Y25,17,reg1,Transport_sector_energy,0.0
3593,Y25,18,reg1,Transport_sector_energy,0.0
3594,Y25,19,reg1,Transport_sector_energy,0.0
3595,Y25,20,reg1,Transport_sector_energy,0.0
3596,Y25,21,reg1,Transport_sector_energy,0.0
3597,Y25,22,reg1,Transport_sector_energy,0.0
3598,Y25,23,reg1,Transport_sector_energy,0.0
3599,Y25,24,reg1,Transport_sector_energy,0.0
3600,Y26,1,reg1,Transport_sector_energy,0.0
3601,Y26,2,reg1,Transport_sector_energy,0.0
3602,Y26,3,reg1,Transport_sector_energy,0.0
3603,Y26,4,reg1,Transport_sector_energy,0.0
3604,Y26,5,reg1,Transport_sector_energy,0.0
3605,Y26,6,reg1,Transport_sector_energy,0.0
3606,Y26,7,reg1,Transport_sector_energy,0.0
3607,Y26,8,reg1,Transport_sector_energy,0.0
3608,Y26,9,reg1,Transport_sector_energy,0.0
3609,Y26,10,reg1,Transport_sector_energy,0.0
3610,Y26,11,reg1,Transport_sector_energy,0.0
3611,Y26,12,reg1,Transport_sector_energy,0.0
3612,Y26,13,reg1,Transport_sector_energy,0.0
3613,Y26,14,reg1,Transport_sector_energy,0.0
3614,Y26,15,reg1,Transport_sector_energy,0.0
3615,Y26,16,reg1,Transport_sector_energy,0.0
3616,Y26,17,reg1,Transport_sector_energy,0.0
3617,Y26,18,reg1,Transport_sector_energy,0.0
3618,Y26,19,reg1,Transport_sector_energy,0.0
3619,Y26,20,reg1,Transport_sector_energy,0.0
3620,Y26,21,reg1,Transport_sector_energy,0.0
3621,Y26,22,reg1,Transport_sector_energy,0.0
3622,Y26,23,reg1,Transport_sector_energy,0.0
3623,Y26,24,reg1,Transport_sector_energy,0.0
3624,Y27,1,reg1,Transport_sector_energy,0.0
3625,Y27,2,reg1,Transport_sector_energy,0.0
3626,Y27,3,reg1,Transport_sector_energy,0.0
3627,Y27,4,reg1,Transport_sector_energy,0.0
3628,Y27,5,reg1,Transport_sector_energy,0.0
3629,Y27,6,reg1,Transport_sector_energy,0.0
3630,Y27,7,reg1,Transport_sector_energy,0.0
3631,Y27,8,reg1,Transport_sector_energy,0.0
3632,Y27,9,reg1,Transport_sector_energy,0.0
3633,Y27,10,reg1,Transport_sector_energy,0.0
3634,Y27,11,reg1,Transport_sector_energy,0.0
3635,Y27,12,reg1,Transport_sector_energy,0.0
3636,Y27,13,reg1,Transport_sector_energy,0.0
3637,Y27,14,reg1,Transport_sector_energy,0.0
3638,Y27,15,reg1,Transport_sector_energy,0.0
3639,Y27,16,reg1,Transport_sector_energy,0.0
3640,Y27,17,reg1,Transport_sector_energy,0.0
3641,Y27,18,reg1,Transport_sector_energy,0.0
3642,Y27,19,reg1,Transport_sector_energy,0.0
3643,Y27,20,reg1,Transport_sector_energy,0.0
3644,Y27,21,reg1,Transport_sector_energy,0.0
3645,Y27,22,reg1,Transport_sector_energy,0.0
3646,Y27,23,reg1,Transport_sector_energy,0.0
3647,Y27,24,reg1,Transport_sector_energy,0.0
3648,Y28,1,reg1,Transport_sector_energy,0.0
3649,Y28,2,reg1,Transport_sector_energy,0.0
3650,Y28,3,reg1,Transport_sector_energy,0.0
3651,Y28,4,reg1,Transport_sector_energy,0.0
3652,Y28,5,reg1,Transport_sector_energy,0.0
3653,Y28,6,reg1,Transport_sector_energy,0.0
3654,Y28,7,reg1,Transport_sector_energy,0.0
3655,Y28,8,reg1,Transport_sector_energy,0.0
3656,Y28,9,reg1,Transport_sector_energy,0.0
3657,Y28,10,reg1,Transport_sector_energy,0.0
3658,Y28,11,reg1,Transport_sector_energy,0.0
3659,Y28,12,reg1,Transport_sector_energy,0.0
3660,Y28,13,reg1,Transport_sector_energy,0.0
3661,Y28,14,reg1,Transport_sector_energy,0.0
3662,Y28,15,reg1,Transport_sector_energy,0.0
3663,Y28,16,reg1,Transport_sector_energy,0.0
3664,Y28,17,reg1,Transport_sector_energy,0.0
3665,Y28,18,reg1,Transport_sector_energy,0.0
3666,Y28,19,reg1,Transport_sector_energy,0.0
3667,Y28,20,reg1,Transport_sector_energy,0.0
3668,Y28,21,reg1,Transport_sector_energy,0.0
3669,Y28,22,reg1,Transport_sector_energy,0.0
3670,Y28,23,reg1,Transport_sector_energy,0.0
3671,Y28,24,reg1,Transport_sector_energy,0.0
3672,Y29,1,reg1,Transport_sector_energy,0.0
3673,Y29,2,reg1,Transport_sector_energy,0.0
3674,Y29,3,reg1,Transport_sector_energy,0.0
3675,Y29,4,reg1,Transport_sector_energy,0.0
3676,Y29,5,reg1,Transport_sector_energy,0.0
3677,Y29,6,reg1,Transport_sector_energy,0.0
3678,Y29,7,reg1,Transport_sector_energy,0.0
3679,Y29,8,reg1,Transport_sector_energy,0.0
3680,Y29,9,reg1,Transport_sector_energy,0.0
3681,Y29,10,reg1,Transport_sector_energy,0.0
3682,Y29,11,reg1,Transport_sector_energy,0.0
3683,Y29,12,reg1,Transport_sector_energy,0.0
3684,Y29,13,reg1,Transport_sector_energy,0.0
3685,Y29,14,reg1,Transport_sector_energy,0.0
3686,Y29,15,reg1,Transport_sector_energy,0.0
3687,Y29,16,reg1,Transport_sector_energy,0.0
3688,Y29,17,reg1,Transport_sector_energy,0.0
3689,Y29,18,reg1,Transport_sector_energy,0.0
3690,Y29,19,reg1,Transport_sector_energy,0.0
3691,Y29,20,reg1,Transport_sector_energy,0.0
3692,Y29,21,reg1,Transport_sector_energy,0.0
3693,Y29,22,reg1,Transport_sector_energy,0.0
3694,Y29,23,reg1,Transport_sector_energy,0.0
3695,Y29,24,reg1,Transport_sector_energy,0.0
3696,Y30,1,reg1,Transport_sector_energy,0.0
3697,Y30,2,reg1,Transport_sector_energy,0.0
3698,Y30,3,reg1,Transport_sector_energy,0.0
3699,Y30,4,reg1,Transport_sector_energy,0.0
3700,Y30,5,reg1,Transport_sector_energy,0.0
3701,Y30,6,reg1,Transport_sector_energy,0.0
3702,Y30,7,reg1,Transport_sector_energy,0.0
3703,Y30,8,reg1,Transport_sector_energy,0.0
3704,Y30,9,reg1,Transport_sector_energy,0.0
3705,Y30,10,reg1,Transport_sector_energy,0.0
3706,Y30,11,reg1,Transport_sector_energy,0.0
3707,Y30,12,reg1,Transport_sector_energy,0.0
3708,Y30,13,reg1,Transport_sector_energy,0.0
3709,Y30,14,reg1,Transport_sector_energy,0.0
3710,Y30,15,reg1,Transport_sector_energy,0.0
3711,Y30,16,reg1,Transport_sector_energy,0.0
3712,Y30,17,reg1,Transport_sector_energy,0.0
3713,Y30,18,reg1,Transport_sector_energy,0.0
3714,Y30,19,reg1,Transport_sector_energy,0.0
3715,Y30,20,reg1,Transport_sector_energy,0.0
3716,Y30,21,reg1,Transport_sector_energy,0.0
3717,Y30,22,reg1,Transport_sector_energy,0.0
3718,Y30,23,reg1,Transport_sector_energy,0.0
3719,Y30,24,reg1,Transport_sector_energy,0.0
3720,Y0,1,reg1,Primary_sector_energy,0.0
3721,Y0,2,reg1,Primary_sector_energy,0.0
3722,Y0,3,reg1,Primary_sector_energy,0.0
3723,Y0,4,reg1,Primary_sector_energy,0.0
3724,Y0,5,reg1,Primary_sector_energy,0.0
3725,Y0,6,reg1,Primary_sector_energy,0.0
3726,Y0,7,reg1,Primary_sector_energy,0.0
3727,Y0,8,reg1,Primary_sector_energy,0.0
3728,Y0,9,reg1,Primary_sector_energy,0.0
3729,Y0,10,reg1,Primary_sector_energy,0.0
3730,Y0,11,reg1,Primary_sector_energy,0.0
3731,Y0,12,reg1,Primary_sector_energy,0.0
3732,Y0,13,reg1,Primary_sector_energy,0.0
3733,Y0,14,reg1,Primary_sector_energy,0.0
3734,Y0,15,reg1,Primary_sector_energy,0.0
3735,Y0,16,reg1,Primary_sector_energy,0.0
3736,Y0,17,reg1,Primary_sector_energy,0.0
3737,Y0,18,reg1,Primary_sector_energy,0.0
3738,Y0,19,reg1,Primary_sector_energy,0.0
3739,Y0,20,reg1,Primary_sector_energy,0.0
3740,Y0,21,reg1,Primary_sector_energy,0.0
3741,Y0,22,reg1,Primary_sector_energy,0.0
3742,Y0,23,reg1,Primary_sector_energy,0.0
3743,Y0,24,reg1,Primary_sector_energy,0.0
3744,Y1,1,reg1,Primary_sector_energy,0.0
3745,Y1,2,reg1,Primary_sector_energy,0.0
3746,Y1,3,reg1,Primary_sector_energy,0.0
3747,Y1,4,reg1,Primary_sector_energy,0.0
3748,Y1,5,reg1,Primary_sector_energy,0.0
3749,Y1,6,reg1,Primary_sector_energy,0.0
3750,Y1,7,reg1,Primary_sector_energy,0.0
3751,Y1,8,reg1,Primary_sector_energy,0.0
3752,Y1,9,reg1,Primary_sector_energy,0.0
3753,Y1,10,reg1,Primary_sector_energy,0.0
3754,Y1,11,reg1,Primary_sector_energy,0.0
3755,Y1,12,reg1,Primary_sector_energy,0.0
3756,Y1,13,reg1,Primary_sector_energy,0.0
3757,Y1,14,reg1,Primary_sector_energy,0.0
3758,Y1,15,reg1,Primary_sector_energy,0.0
3759,Y1,16,reg1,Primary_sector_energy,0.0
3760,Y1,17,reg1,Primary_sector_energy,0.0
3761,Y1,18,reg1,Primary_sector_energy,0.0
3762,Y1,19,reg1,Primary_sector_energy,0.0
3763,Y1,20,reg1,Primary_sector_energy,0.0
3764,Y1,21,reg1,Primary_sector_energy,0.0
3765,Y1,22,reg1,Primary_sector_energy,0.0
3766,Y1,23,reg1,Primary_sector_energy,0.0
3767,Y1,24,reg1,Primary_sector_energy,0.0
3768,Y2,1,reg1,Primary_sector_energy,0.0
3769,Y2,2,reg1,Primary_sector_energy,0.0
3770,Y2,3,reg1,Primary_sector_energy,0.0
3771,Y2,4,reg1,Primary_sector_energy,0.0
3772,Y2,5,reg1,Primary_sector_energy,0.0
3773,Y2,6,reg1,Primary_sector_energy,0.0
3774,Y2,7,reg1,Primary_sector_energy,0.0
3775,Y2,8,reg1,Primary_sector_energy,0.0
3776,Y2,9,reg1,Primary_sector_energy,0.0
3777,Y2,10,reg1,Primary_sector_energy,0.0
3778,Y2,11,reg1,Primary_sector_energy,0.0
3779,Y2,12,reg1,Primary_sector_energy,0.0
3780,Y2,13,reg1,Primary_sector_energy,0.0
3781,Y2,14,reg1,Primary_sector_energy,0.0
3782,Y2,15,reg1,Primary_sector_energy,0.0
3783,Y2,16,reg1,Primary_sector_energy,0.0
3784,Y2,17,reg1,Primary_sector_energy,0.0
3785,Y2,18,reg1,Primary_sector_energy,0.0
3786,Y2,19,reg1,Primary_sector_energy,0.0
3787,Y2,20,reg1,Primary_sector_energy,0.0
3788,Y2,21,reg1,Primary_sector_energy,0.0
3789,Y2,22,reg1,Primary_sector_energy,0.0
3790,Y2,23,reg1,Primary_sector_energy,0.0
3791,Y2,24,reg1,Primary_sector_energy,0.0
3792,Y3,1,reg1,Primary_sector_energy,0.0
3793,Y3,2,reg1,Primary_sector_energy,0.0
3794,Y3,3,reg1,Primary_sector_energy,0.0
3795,Y3,4,reg1,Primary_sector_energy,0.0
3796,Y3,5,reg1,Primary_sector_energy,0.0
3797,Y3,6,reg1,Primary_sector_energy,0.0
3798,Y3,7,reg1,Primary_sector_energy,0.0
3799,Y3,8,reg1,Primary_sector_energy,0.0
3800,Y3,9,reg1,Primary_sector_energy,0.0
3801,Y3,10,reg1,Primary_sector_energy,0.0
3802,Y3,11,reg1,Primary_sector_energy,0.0
3803,Y3,12,reg1,Primary_sector_energy,0.0
3804,Y3,13,reg1,Primary_sector_energy,0.0
3805,Y3,14,reg1,Primary_sector_energy,0.0
3806,Y3,15,reg1,Primary_sector_energy,0.0
3807,Y3,16,reg1,Primary_sector_energy,0.0
3808,Y3,17,reg1,Primary_sector_energy,0.0
3809,Y3,18,reg1,Primary_sector_energy,0.0
3810,Y3,19,reg1,Primary_sector_energy,0.0
3811,Y3,20,reg1,Primary_sector_energy,0.0
3812,Y3,21,reg1,Primary_sector_energy,0.0
3813,Y3,22,reg1,Primary_sector_energy,0.0
3814,Y3,23,reg1,Primary_sector_energy,0.0
3815,Y3,24,reg1,Primary_sector_energy,0.0
3816,Y4,1,reg1,Primary_sector_energy,0.0
3817,Y4,2,reg1,Primary_sector_energy,0.0
3818,Y4,3,reg1,Primary_sector_energy,0.0
3819,Y4,4,reg1,Primary_sector_energy,0.0
3820,Y4,5,reg1,Primary_sector_energy,0.0
3821,Y4,6,reg1,Primary_sector_energy,0.0
3822,Y4,7,reg1,Primary_sector_energy,0.0
3823,Y4,8,reg1,Primary_sector_energy,0.0
3824,Y4,9,reg1,Primary_sector_energy,0.0
3825,Y4,10,reg1,Primary_sector_energy,0.0
3826,Y4,11,reg1,Primary_sector_energy,0.0
3827,Y4,12,reg1,Primary_sector_energy,0.0
3828,Y4,13,reg1,Primary_sector_energy,0.0
3829,Y4,14,reg1,Primary_sector_energy,0.0
3830,Y4,15,reg1,Primary_sector_energy,0.0
3831,Y4,16,reg1,Primary_sector_energy,0.0
3832,Y4,17,reg1,Primary_sector_energy,0.0
3833,Y4,18,reg1,Primary_sector_energy,0.0
3834,Y4,19,reg1,Primary_sector_energy,0.0
3835,Y4,20,reg1,Primary_sector_energy,0.0
3836,Y4,21,reg1,Primary_sector_energy,0.0
3837,Y4,22,reg1,Primary_sector_energy,0.0
3838,Y4,23,reg1,Primary_sector_energy,0.0
3839,Y4,24,reg1,Primary_sector_energy,0.0
3840,Y5,1,reg1,Primary_sector_energy,0.0
3841,Y5,2,reg1,Primary_sector_energy,0.0
3842,Y5,3,reg1,Primary_sector_energy,0.0
3843,Y5,4,reg1,Primary_sector_energy,0.0
3844,Y5,5,reg1,Primary_sector_energy,0.0
3845,Y5,6,reg1,Primary_sector_energy,0.0
3846,Y5,7,reg1,Primary_sector_energy,0.0
3847,Y5,8,reg1,Primary_sector_energy,0.0
3848,Y5,9,reg1,Primary_sector_energy,0.0
3849,Y5,10,reg1,Primary_sector_energy,0.0
3850,Y5,11,reg1,Primary_sector_energy,0.0
3851,Y5,12,reg1,Primary_sector_energy,0.0
3852,Y5,13,reg1,Primary_sector_energy,0.0
3853,Y5,14,reg1,Primary_sector_energy,0.0
3854,Y5,15,reg1,Primary_sector_energy,0.0
3855,Y5,16,reg1,Primary_sector_energy,0.0
3856,Y5,17,reg1,Primary_sector_energy,0.0
3857,Y5,18,reg1,Primary_sector_energy,0.0
3858,Y5,19,reg1,Primary_sector_energy,0.0
3859,Y5,20,reg1,Primary_sector_energy,0.0
3860,Y5,21,reg1,Primary_sector_energy,0.0
3861,Y5,22,reg1,Primary_sector_energy,0.0
3862,Y5,23,reg1,Primary_sector_energy,0.0
3863,Y5,24,reg1,Primary_sector_energy,0.0
3864,Y6,1,reg1,Primary_sector_energy,0.0
3865,Y6,2,reg1,Primary_sector_energy,0.0
3866,Y6,3,reg1,Primary_sector_energy,0.0
3867,Y6,4,reg1,Primary_sector_energy,0.0
3868,Y6,5,reg1,Primary_sector_energy,0.0
3869,Y6,6,reg1,Primary_sector_energy,0.0
3870,Y6,7,reg1,Primary_sector_energy,0.0
3871,Y6,8,reg1,Primary_sector_energy,0.0
3872,Y6,9,reg1,Primary_sector_energy,0.0
3873,Y6,10,reg1,Primary_sector_energy,0.0
3874,Y6,11,reg1,Primary_sector_energy,0.0
3875,Y6,12,reg1,Primary_sector_energy,0.0
3876,Y6,13,reg1,Primary_sector_energy,0.0
3877,Y6,14,reg1,Primary_sector_energy,0.0
3878,Y6,15,reg1,Primary_sector_energy,0.0
3879,Y6,16,reg1,Primary_sector_energy,0.0
3880,Y6,17,reg1,Primary_sector_energy,0.0
3881,Y6,18,reg1,Primary_sector_energy,0.0
3882,Y6,19,reg1,Primary_sector_energy,0.0
3883,Y6,20,reg1,Primary_sector_energy,0.0
3884,Y6,21,reg1,Primary_sector_energy,0.0
3885,Y6,22,reg1,Primary_sector_energy,0.0
3886,Y6,23,reg1,Primary_sector_energy,0.0
3887,Y6,24,reg1,Primary_sector_energy,0.0
3888,Y7,1,reg1,Primary_sector_energy,0.0
3889,Y7,2,reg1,Primary_sector_energy,0.0
3890,Y7,3,reg1,Primary_sector_energy,0.0
3891,Y7,4,reg1,Primary_sector_energy,0.0
3892,Y7,5,reg1,Primary_sector_energy,0.0
3893,Y7,6,reg1,Primary_sector_energy,0.0
3894,Y7,7,reg1,Primary_sector_energy,0.0
3895,Y7,8,reg1,Primary_sector_energy,0.0
3896,Y7,9,reg1,Primary_sector_energy,0.0
3897,Y7,10,reg1,Primary_sector_energy,0.0
3898,Y7,11,reg1,Primary_sector_energy,0.0
3899,Y7,12,reg1,Primary_sector_energy,0.0
3900,Y7,13,reg1,Primary_sector_energy,0.0
3901,Y7,14,reg1,Primary_sector_energy,0.0
3902,Y7,15,reg1,Primary_sector_energy,0.0
3903,Y7,16,reg1,Primary_sector_energy,0.0
3904,Y7,17,reg1,Primary_sector_energy,0.0
3905,Y7,18,reg1,Primary_sector_energy,0.0
3906,Y7,19,reg1,Primary_sector_energy,0.0
3907,Y7,20,reg1,Primary_sector_energy,0.0
3908,Y7,21,reg1,Primary_sector_energy,0.0
3909,Y7,22,reg1,Primary_sector_energy,0.0
3910,Y7,23,reg1,Primary_sector_energy,0.0
3911,Y7,24,reg1,Primary_sector_energy,0.0
3912,Y8,1,reg1,Primary_sector_energy,0.0
3913,Y8,2,reg1,Primary_sector_energy,0.0
3914,Y8,3,reg1,Primary_sector_energy,0.0
3915,Y8,4,reg1,Primary_sector_energy,0.0
3916,Y8,5,reg1,Primary_sector_energy,0.0
3917,Y8,6,reg1,Primary_sector_energy,0.0
3918,Y8,7,reg1,Primary_sector_energy,0.0
3919,Y8,8,reg1,Primary_sector_energy,0.0
3920,Y8,9,reg1,Primary_sector_energy,0.0
3921,Y8,10,reg1,Primary_sector_energy,0.0
3922,Y8,11,reg1,Primary_sector_energy,0.0
3923,Y8,12,reg1,Primary_sector_energy,0.0
3924,Y8,13,reg1,Primary_sector_energy,0.0
3925,Y8,14,reg1,Primary_sector_energy,0.0
3926,Y8,15,reg1,Primary_sector_energy,0.0
3927,Y8,16,reg1,Primary_sector_energy,0.0
3928,Y8,17,reg1,Primary_sector_energy,0.0
3929,Y8,18,reg1,Primary_sector_energy,0.0
3930,Y8,19,reg1,Primary_sector_energy,0.0
3931,Y8,20,reg1,Primary_sector_energy,0.0
3932,Y8,21,reg1,Primary_sector_energy,0.0
3933,Y8,22,reg1,Primary_sector_energy,0.0
3934,Y8,23,reg1,Primary_sector_energy,0.0
3935,Y8,24,reg1,Primary_sector_energy,0.0
3936,Y9,1,reg1,Primary_sector_energy,0.0
3937,Y9,2,reg1,Primary_sector_energy,0.0
3938,Y9,3,reg1,Primary_sector_energy,0.0
3939,Y9,4,reg1,Primary_sector_energy,0.0
3940,Y9,5,reg1,Primary_sector_energy,0.0
3941,Y9,6,reg1,Primary_sector_energy,0.0
3942,Y9,7,reg1,Primary_sector_energy,0.0
3943,Y9,8,reg1,Primary_sector_energy,0.0
3944,Y9,9,reg1,Primary_sector_energy,0.0
3945,Y9,10,reg1,Primary_sector_energy,0.0
3946,Y9,11,reg1,Primary_sector_energy,0.0
3947,Y9,12,reg1,Primary_sector_energy,0.0
3948,Y9,13,reg1,Primary_sector_energy,0.0
3949,Y9,14,reg1,Primary_sector_energy,0.0
3950,Y9,15,reg1,Primary_sector_energy,0.0
3951,Y9,16,reg1,Primary_sector_energy,0.0
3952,Y9,17,reg1,Primary_sector_energy,0.0
3953,Y9,18,reg1,Primary_sector_energy,0.0
3954,Y9,19,reg1,Primary_sector_energy,0.0
3955,Y9,20,reg1,Primary_sector_energy,0.0
3956,Y9,21,reg1,Primary_sector_energy,0.0
3957,Y9,22,reg1,Primary_sector_energy,0.0
3958,Y9,23,reg1,Primary_sector_energy,0.0
3959,Y9,24,reg1,Primary_sector_energy,0.0
3960,Y10,1,reg1,Primary_sector_energy,0.0
3961,Y10,2,reg1,Primary_sector_energy,0.0
3962,Y10,3,reg1,Primary_sector_energy,0.0
3963,Y10,4,reg1,Primary_sector_energy,0.0
3964,Y10,5,reg1,Primary_sector_energy,0.0
3965,Y10,6,reg1,Primary_sector_energy,0.0
3966,Y10,7,reg1,Primary_sector_energy,0.0
3967,Y10,8,reg1,Primary_sector_energy,0.0
3968,Y10,9,reg1,Primary_sector_energy,0.0
3969,Y10,10,reg1,Primary_sector_energy,0.0
3970,Y10,11,reg1,Primary_sector_energy,0.0
3971,Y10,12,reg1,Primary_sector_energy,0.0
3972,Y10,13,reg1,Primary_sector_energy,0.0
3973,Y10,14,reg1,Primary_sector_energy,0.0
3974,Y10,15,reg1,Primary_sector_energy,0.0
3975,Y10,16,reg1,Primary_sector_energy,0.0
3976,Y10,17,reg1,Primary_sector_energy,0.0
3977,Y10,18,reg1,Primary_sector_energy,0.0
3978,Y10,19,reg1,Primary_sector_energy,0.0
3979,Y10,20,reg1,Primary_sector_energy,0.0
3980,Y10,21,reg1,Primary_sector_energy,0.0
3981,Y10,22,reg1,Primary_sector_energy,0.0
3982,Y10,23,reg1,Primary_sector_energy,0.0
3983,Y10,24,reg1,Primary_sector_energy,0.0
3984,Y11,1,reg1,Primary_sector_energy,0.0
3985,Y11,2,reg1,Primary_sector_energy,0.0
3986,Y11,3,reg1,Primary_sector_energy,0.0
3987,Y11,4,reg1,Primary_sector_energy,0.0
3988,Y11,5,reg1,Primary_sector_energy,0.0
3989,Y11,6,reg1,Primary_sector_energy,0.0
3990,Y11,7,reg1,Primary_sector_energy,0.0
3991,Y11,8,reg1,Primary_sector_energy,0.0
3992,Y11,9,reg1,Primary_sector_energy,0.0
3993,Y11,10,reg1,Primary_sector_energy,0.0
3994,Y11,11,reg1,Primary_sector_energy,0.0
3995,Y11,12,reg1,Primary_sector_energy,0.0
3996,Y11,13,reg1,Primary_sector_energy,0.0
3997,Y11,14,reg1,Primary_sector_energy,0.0
3998,Y11,15,reg1,Primary_sector_energy,0.0
3999,Y11,16,reg1,Primary_sector_energy,0.0
4000,Y11,17,reg1,Primary_sector_energy,0.0
4001,Y11,18,reg1,Primary_sector_energy,0.0
4002,Y11,19,reg1,Primary_sector_energy,0.0
4003,Y11,20,reg1,Primary_sector_energy,0.0
4004,Y11,21,reg1,Primary_sector_energy,0.0
4005,Y11,22,reg1,Primary_sector_energy,0.0
4006,Y11,23,reg1,Primary_sector_energy,0.0
4007,Y11,24,reg1,Primary_sector_energy,0.0
4008,Y12,1,reg1,Primary_sector_energy,0.0
4009,Y12,2,reg1,Primary_sector_energy,0.0
4010,Y12,3,reg1,Primary_sector_energy,0.0
4011,Y12,4,reg1,Primary_sector_energy,0.0
4012,Y12,5,reg1,Primary_sector_energy,0.0
4013,Y12,6,reg1,Primary_sector_energy,0.0
4014,Y12,7,reg1,Primary_sector_energy,0.0
4015,Y12,8,reg1,Primary_sector_energy,0.0
4016,Y12,9,reg1,Primary_sector_energy,0.0
4017,Y12,10,reg1,Primary_sector_energy,0.0
4018,Y12,11,reg1,Primary_sector_energy,0.0
4019,Y12,12,reg1,Primary_sector_energy,0.0
4020,Y12,13,reg1,Primary_sector_energy,0.0
4021,Y12,14,reg1,Primary_sector_energy,0.0
4022,Y12,15,reg1,Primary_sector_energy,0.0
4023,Y12,16,reg1,Primary_sector_energy,0.0
4024,Y12,17,reg1,Primary_sector_energy,0.0
4025,Y12,18,reg1,Primary_sector_energy,0.0
4026,Y12,19,reg1,Primary_sector_energy,0.0
4027,Y12,20,reg1,Primary_sector_energy,0.0
4028,Y12,21,reg1,Primary_sector_energy,0.0
4029,Y12,22,reg1,Primary_sector_energy,0.0
4030,Y12,23,reg1,Primary_sector_energy,0.0
4031,Y12,24,reg1,Primary_sector_energy,0.0
4032,Y13,1,reg1,Primary_sector_energy,0.0
4033,Y13,2,reg1,Primary_sector_energy,0.0
4034,Y13,3,reg1,Primary_sector_energy,0.0
4035,Y13,4,reg1,Primary_sector_energy,0.0
4036,Y13,5,reg1,Primary_sector_energy,0.0
4037,Y13,6,reg1,Primary_sector_energy,0.0
